game,bat,name,pos,team
19,4,彭政閔,1B,ELEPHANT
19,5,耐克,DH,ELEPHANT
19,6,許基宏,3B,ELEPHANT
19,7,陳江和,2B,ELEPHANT
19,7,陳子豪,|(PH),ELEPHANT
19,7,陳家駒,|(C),ELEPHANT
19,8,黃鈞聲,C,ELEPHANT
19,8,黃仕豪,|(PH),ELEPHANT
19,8,王勝偉,|(SS),ELEPHANT
19,9,陳偉漢,SS(2B),ELEPHANT
21,1,張正偉,RF,ELEPHANT
21,2,張志豪,CF,ELEPHANT
21,3,林威助,LF,ELEPHANT
21,3,陳子豪,|(LF),ELEPHANT
21,4,彭政閔,1B,ELEPHANT
21,4,王勝偉,|(3B),ELEPHANT
21,5,耐克,2B,ELEPHANT
21,5,陳江和,|(PR)|(2B),ELEPHANT
21,6,周思齊,DH,ELEPHANT
21,6,黃鈞聲,|(PH),ELEPHANT
21,7,黃仕豪,3B(1B),ELEPHANT
21,8,陳家駒,C,ELEPHANT
21,8,周聖訓,|(C),ELEPHANT
21,9,陳偉漢,SS,ELEPHANT
23,1,張正偉,RF,ELEPHANT
23,1,陳江和,|(PH)|(2B),ELEPHANT
23,2,張志豪,CF,ELEPHANT
23,3,林威助,LF,ELEPHANT
23,4,彭政閔,1B,ELEPHANT
23,5,耐克,2B(RF),ELEPHANT
23,6,周思齊,DH,ELEPHANT
23,7,黃仕豪,3B,ELEPHANT
23,7,陳子豪,|(PH),ELEPHANT
23,7,王勝偉,|(3B),ELEPHANT
23,8,陳家駒,C,ELEPHANT
23,8,黃鈞聲,|(PH)|(C),ELEPHANT
23,9,陳偉漢,SS,ELEPHANT
25,1,張正偉,RF,ELEPHANT
25,1,陳子豪,|(LF),ELEPHANT
25,2,張志豪,CF,ELEPHANT
25,3,林威助,LF,ELEPHANT
25,3,簡富智,|(LF)                        (RF),ELEPHANT
25,4,彭政閔,1B,ELEPHANT
25,4,黃仕豪,|(1B),ELEPHANT
25,5,耐克,2B,ELEPHANT
25,5,陳江和,|(PR)|(2B),ELEPHANT
25,6,周思齊,DH,ELEPHANT
25,7,陳偉漢,SS,ELEPHANT
25,8,陳家駒,C,ELEPHANT
25,9,王勝偉,3B,ELEPHANT
27,1,陳子豪,LF,ELEPHANT
27,2,張志豪,CF,ELEPHANT
27,2,張正偉,|(CF),ELEPHANT
27,3,林威助,DH,ELEPHANT
27,4,彭政閔,1B,ELEPHANT
27,5,耐克,2B,ELEPHANT
27,6,周思齊,RF,ELEPHANT
27,6,黃仕豪,|(PH),ELEPHANT
27,7,陳偉漢,SS,ELEPHANT
27,8,黃鈞聲,C,ELEPHANT
27,8,周聖訓,|(C),ELEPHANT
27,9,王勝偉,3B,ELEPHANT
29,1,張正偉,CF(RF),ELEPHANT
29,2,陳偉漢,SS,ELEPHANT
29,3,林威助,LF,ELEPHANT
29,4,彭政閔,1B,ELEPHANT
29,4,張志豪,|(CF),ELEPHANT
29,5,耐克,DH,ELEPHANT
29,5,簡富智,|(PR),ELEPHANT
29,6,周思齊,RF(1B),ELEPHANT
29,7,黃仕豪,3B,ELEPHANT
29,7,陳子豪,|(PH),ELEPHANT
29,7,王勝偉,|(3B),ELEPHANT
29,8,陳家駒,C,ELEPHANT
29,9,陳江和,2B,ELEPHANT
29,9,黃鈞聲,|(PH),ELEPHANT
31,1,陳子豪,CF,ELEPHANT
31,2,張志豪,RF,ELEPHANT
31,3,耐克,DH,ELEPHANT
31,4,林威助,LF,ELEPHANT
31,5,周思齊,1B,ELEPHANT
31,6,黃仕豪,3B,ELEPHANT
31,7,陳偉漢,2B,ELEPHANT
31,7,陳江和,|(2B),ELEPHANT
31,8,陳家駒,C,ELEPHANT
31,8,黃鈞聲,|(PH)|(C),ELEPHANT
31,9,王勝偉,SS,ELEPHANT
34,1,張正偉,RF,ELEPHANT
34,2,張志豪,CF,ELEPHANT
34,3,佩卓,SS,ELEPHANT
34,4,彭政閔,1B,ELEPHANT
34,5,林威助,DH,ELEPHANT
34,6,陳子豪,LF,ELEPHANT
34,7,王勝偉,3B,ELEPHANT
34,8,陳家駒,C,ELEPHANT
34,8,簡富智,|(PR),ELEPHANT
34,8,周聖訓,|(C),ELEPHANT
34,9,陳江和,2B,ELEPHANT
34,9,耐克,|(PH)|(2B),ELEPHANT
36,1,張正偉,RF,ELEPHANT
36,2,張志豪,CF,ELEPHANT
36,3,佩卓,SS,ELEPHANT
36,4,彭政閔,1B,ELEPHANT
36,4,黃仕豪,|(1B),ELEPHANT
36,5,林威助,DH,ELEPHANT
36,6,耐克,2B,ELEPHANT
36,6,陳江和,|(2B),ELEPHANT
36,7,陳子豪,LF,ELEPHANT
36,8,王峻杰,C,ELEPHANT
36,8,陳家駒,|(C),ELEPHANT
36,9,王勝偉,3B,ELEPHANT
37,1,張正偉,RF,ELEPHANT
37,2,張志豪,CF,ELEPHANT
37,3,佩卓,SS,ELEPHANT
37,4,彭政閔,1B,ELEPHANT
37,4,郭健瑜,|(PR),ELEPHANT
37,5,林威助,DH,ELEPHANT
37,6,耐克,2B,ELEPHANT
37,7,陳子豪,LF,ELEPHANT
37,8,王峻杰,C,ELEPHANT
37,8,周思齊,|(PH),ELEPHANT
37,9,王勝偉,3B,ELEPHANT
37,9,黃仕豪,|(PH)|(3B),ELEPHANT
39,1,張正偉,RF,ELEPHANT
39,2,張志豪,CF,ELEPHANT
39,3,佩卓,SS,ELEPHANT
39,4,彭政閔,1B,ELEPHANT
39,5,耐克,2B,ELEPHANT
39,5,陳江和,|(2B),ELEPHANT
39,6,陳子豪,LF,ELEPHANT
39,7,周思齊,DH,ELEPHANT
39,8,陳家駒,C,ELEPHANT
39,9,黃仕豪,3B,ELEPHANT
39,9,林威助,|(PH),ELEPHANT
39,9,王勝偉,|(PR)|(3B),ELEPHANT
41,1,佩卓,SS,ELEPHANT
41,2,張志豪,RF,ELEPHANT
41,2,郭健瑜,|(RF),ELEPHANT
41,3,林威助,DH,ELEPHANT
41,4,彭政閔,1B,ELEPHANT
41,5,耐克,2B,ELEPHANT
41,6,陳子豪,CF,ELEPHANT
41,7,周思齊,LF,ELEPHANT
41,8,王峻杰,C,ELEPHANT
41,8,張正偉,|(PH),ELEPHANT
41,8,陳家駒,|(C),ELEPHANT
41,9,陳江和,3B,ELEPHANT
41,9,王勝偉,|(PR)|(3B),ELEPHANT
43,1,張正偉,RF,ELEPHANT
43,2,張志豪,CF,ELEPHANT
43,3,佩卓,SS,ELEPHANT
43,4,彭政閔,1B,ELEPHANT
43,4,王勝偉,|(3B),ELEPHANT
43,5,林威助,DH,ELEPHANT
43,5,周思齊,|(PH),ELEPHANT
43,6,陳子豪,LF,ELEPHANT
43,7,黃仕豪,3B(1B),ELEPHANT
43,8,陳家駒,C,ELEPHANT
43,8,王峻杰,|(PH)|(C),ELEPHANT
43,9,陳江和,2B,ELEPHANT
43,9,耐克,|(PH)|(2B),ELEPHANT
45,1,佩卓,SS,ELEPHANT
45,2,張志豪,CF,ELEPHANT
45,2,張正偉,|(PH)|(RF),ELEPHANT
45,3,耐克,2B,ELEPHANT
45,3,陳江和,|(2B),ELEPHANT
45,4,彭政閔,1B,ELEPHANT
45,4,黃仕豪,|(PR)|(1B),ELEPHANT
45,5,陳子豪,LF,ELEPHANT
45,6,周思齊,DH,ELEPHANT
45,7,郭健瑜,RF(CF),ELEPHANT
45,8,王峻杰,C,ELEPHANT
45,9,王勝偉,3B,ELEPHANT
48,1,佩卓,SS,ELEPHANT
48,2,王勝偉,3B,ELEPHANT
48,3,耐克,2B,ELEPHANT
48,4,彭政閔,1B,ELEPHANT
48,5,周思齊,DH,ELEPHANT
48,6,陳子豪,LF,ELEPHANT
48,7,郭健瑜,CF,ELEPHANT
48,7,張志豪,|(PH)|(CF),ELEPHANT
48,8,張正偉,RF,ELEPHANT
48,9,陳家駒,C,ELEPHANT
50,1,佩卓,SS,ELEPHANT
50,2,張志豪,CF,ELEPHANT
50,3,耐克,2B,ELEPHANT
50,4,彭政閔,1B,ELEPHANT
50,5,周思齊,DH,ELEPHANT
50,6,陳子豪,LF,ELEPHANT
50,7,張正偉,RF,ELEPHANT
50,8,王峻杰,C,ELEPHANT
50,8,陳家駒,|(PH)|(C),ELEPHANT
50,9,王勝偉,3B,ELEPHANT
52,1,張正偉,RF,ELEPHANT
52,1,陳皓然,|(RF),ELEPHANT
52,2,張志豪,CF,ELEPHANT
52,3,佩卓,SS,ELEPHANT
52,4,彭政閔,1B,ELEPHANT
52,4,郭健瑜,|(PR),ELEPHANT
52,5,周思齊,DH,ELEPHANT
52,6,陳子豪,LF,ELEPHANT
52,7,王勝偉,2B(3B),ELEPHANT
52,8,黃仕豪,3B,ELEPHANT
52,8,耐克,|(PH)|(2B),ELEPHANT
52,9,周聖訓,C,ELEPHANT
54,1,佩卓,SS,ELEPHANT
54,2,張志豪,CF,ELEPHANT
54,3,周思齊,RF,ELEPHANT
54,4,彭政閔,DH,ELEPHANT
54,5,耐克,2B,ELEPHANT
54,6,陳子豪,LF,ELEPHANT
54,7,黃仕豪,1B,ELEPHANT
54,8,陳家駒,C,ELEPHANT
54,8,蔡益民,|(PH),ELEPHANT
54,8,郭健瑜,|(PR),ELEPHANT
54,8,黃鈞聲,|(C),ELEPHANT
54,8,陳皓然,|(PR),ELEPHANT
54,9,王勝偉,3B,ELEPHANT
56,1,佩卓,SS,ELEPHANT
56,2,張志豪,CF,ELEPHANT
56,3,周思齊,RF,ELEPHANT
56,4,彭政閔,DH,ELEPHANT
56,5,耐克,2B,ELEPHANT
56,6,陳子豪,LF,ELEPHANT
56,7,王勝偉,3B,ELEPHANT
56,8,黃鈞聲,C,ELEPHANT
56,8,陳皓然,|(PR),ELEPHANT
56,8,陳家駒,|(C),ELEPHANT
56,9,黃仕豪,1B,ELEPHANT
56,9,蔡益民,|(PH)|(1B),ELEPHANT
58,1,張志豪,CF,ELEPHANT
58,2,王勝偉,SS,ELEPHANT
58,2,佩卓,|(PH)|(SS),ELEPHANT
58,3,周思齊,RF,ELEPHANT
58,3,陳皓然,|(RF),ELEPHANT
58,4,林威助,DH,ELEPHANT
58,4,陳家駒,|(PH),ELEPHANT
58,5,耐克,2B,ELEPHANT
58,5,蔡益民,|(PR)|(1B),ELEPHANT
58,6,陳子豪,LF,ELEPHANT
58,7,黃仕豪,1B(3B),ELEPHANT
58,8,黃鈞聲,C,ELEPHANT
58,8,周聖訓,|(C),ELEPHANT
58,9,陳江和,3B(2B),ELEPHANT
60,1,佩卓,SS,ELEPHANT
60,2,張志豪,CF,ELEPHANT
60,3,周思齊,RF,ELEPHANT
60,4,林威助,DH,ELEPHANT
60,4,郭健瑜,|(PR),ELEPHANT
60,5,陳子豪,LF,ELEPHANT
60,6,黃仕豪,1B,ELEPHANT
60,7,陳偉漢,2B,ELEPHANT
60,8,陳家駒,C,ELEPHANT
60,9,王勝偉,3B,ELEPHANT
62,1,佩卓,SS,ELEPHANT
62,2,張志豪,CF,ELEPHANT
62,3,周思齊,RF,ELEPHANT
62,4,林威助,DH,ELEPHANT
62,5,陳子豪,LF,ELEPHANT
62,6,黃仕豪,1B,ELEPHANT
62,7,王勝偉,3B,ELEPHANT
62,8,陳家駒,C,ELEPHANT
62,8,陳偉漢,|(PR),ELEPHANT
62,9,陳江和,2B,ELEPHANT
62,9,郭健瑜,|(PH),ELEPHANT
63,1,張正偉,RF,ELEPHANT
63,2,張志豪,CF,ELEPHANT
63,3,耐克,2B,ELEPHANT
63,4,周思齊,DH,ELEPHANT
63,5,陳子豪,LF,ELEPHANT
63,6,黃仕豪,1B,ELEPHANT
63,7,陳偉漢,SS,ELEPHANT
63,7,佩卓,|(PH)|(SS),ELEPHANT
63,8,陳家駒,C,ELEPHANT
63,8,陳智弘,|(C),ELEPHANT
63,9,王勝偉,3B,ELEPHANT
63,9,林威助,|(PH),ELEPHANT
63,9,陳江和,|(3B),ELEPHANT
65,1,張正偉,RF,ELEPHANT
65,2,張志豪,CF,ELEPHANT
65,3,耐克,2B,ELEPHANT
65,4,周思齊,DH,ELEPHANT
65,5,佩卓,SS,ELEPHANT
65,6,陳子豪,LF,ELEPHANT
65,7,黃仕豪,1B,ELEPHANT
65,7,陳偉漢,|(PH),ELEPHANT
65,8,陳家駒,C,ELEPHANT
65,8,黃鈞聲,|(PH)|(C),ELEPHANT
65,9,王勝偉,3B,ELEPHANT
67,1,張正偉,RF,ELEPHANT
67,1,陳子豪,|(LF),ELEPHANT
67,2,張志豪,CF,ELEPHANT
67,3,耐克,1B(2B),ELEPHANT
67,4,周思齊,DH,ELEPHANT
67,5,佩卓,SS,ELEPHANT
67,6,林威助,LF,ELEPHANT
67,6,王勝偉,|(3B),ELEPHANT
67,7,陳偉漢,2B,ELEPHANT
67,7,黃仕豪,|(PH)|(3B),ELEPHANT
67,7,郭健瑜,|(PR)|(LF)(RF),ELEPHANT
67,8,陳智弘,C,ELEPHANT
67,9,陳江和,3B(2B),ELEPHANT
67,9,許基宏,|(PH)|(1B),ELEPHANT
69,1,張正偉,RF,ELEPHANT
69,2,張志豪,CF,ELEPHANT
69,3,耐克,1B,ELEPHANT
69,4,周思齊,LF,ELEPHANT
69,4,郭健瑜,|(LF),ELEPHANT
69,5,佩卓,SS,ELEPHANT
69,6,許基宏,DH,ELEPHANT
69,7,王勝偉,3B,ELEPHANT
69,7,陳子豪,|(PH),ELEPHANT
69,7,黃仕豪,|(3B),ELEPHANT
69,8,陳智弘,C,ELEPHANT
69,9,陳江和,2B,ELEPHANT
71,1,張正偉,RF,ELEPHANT
71,1,郭健瑜,|(PR)|(RF),ELEPHANT
71,2,張志豪,CF,ELEPHANT
71,2,陳子豪,|(CF),ELEPHANT
71,3,耐克,1B,ELEPHANT
71,4,周思齊,LF,ELEPHANT
71,5,許基宏,DH,ELEPHANT
71,6,黃仕豪,3B,ELEPHANT
71,7,王勝偉,SS,ELEPHANT
71,8,陳智弘,C,ELEPHANT
71,8,陳家駒,|(C),ELEPHANT
71,9,陳江和,2B,ELEPHANT
73,1,張正偉,RF,ELEPHANT
73,2,張志豪,CF,ELEPHANT
73,3,耐克,1B,ELEPHANT
73,4,周思齊,DH,ELEPHANT
73,5,佩卓,SS,ELEPHANT
73,6,陳子豪,LF,ELEPHANT
73,6,林威助,|(LF),ELEPHANT
73,7,陳偉漢,2B,ELEPHANT
73,7,許基宏,|(PH),ELEPHANT
73,7,陳江和,|(2B),ELEPHANT
73,8,陳智弘,C,ELEPHANT
73,8,黃鈞聲,|(PH)|(C),ELEPHANT
73,9,黃仕豪,3B,ELEPHANT
76,1,張正偉,RF,ELEPHANT
76,2,張志豪,CF,ELEPHANT
76,2,林王啟瑋,|(CF),ELEPHANT
76,3,耐克,1B,ELEPHANT
76,4,周思齊,LF,ELEPHANT
76,4,郭健瑜,|(PH)|(LF),ELEPHANT
76,5,林威助,DH,ELEPHANT
76,6,王勝偉,SS(2B),ELEPHANT
76,6,陳偉漢,|(2B),ELEPHANT
76,7,黃仕豪,3B,ELEPHANT
76,8,黃鈞聲,C,ELEPHANT
76,8,許基宏,|(PH),ELEPHANT
76,8,陳家駒,|(C),ELEPHANT
76,9,陳江和,2B,ELEPHANT
76,9,佩卓,|(PH)|(SS),ELEPHANT
78,1,佩卓,SS,ELEPHANT
78,2,張正偉,CF,ELEPHANT
78,2,張志豪,|(PR)|(CF),ELEPHANT
78,3,耐克,DH,ELEPHANT
78,4,彭政閔,1B,ELEPHANT
78,5,周思齊,RF,ELEPHANT
78,5,郭健瑜,|(PR),ELEPHANT
78,6,林威助,LF,ELEPHANT
78,7,王勝偉,2B(3B)(2B)(3B),ELEPHANT
78,8,陳家駒,C,ELEPHANT
78,9,黃仕豪,3B,ELEPHANT
78,9,許基宏,|(PH)|(2B)(3B),ELEPHANT
78,9,陳江和,|(2B),ELEPHANT
80,1,佩卓,SS,ELEPHANT
80,2,張志豪,CF,ELEPHANT
80,3,周思齊,RF,ELEPHANT
80,3,黃仕豪,|(1B),ELEPHANT
80,4,彭政閔,1B,ELEPHANT
80,4,郭健瑜,|(PR)|(RF),ELEPHANT
80,5,耐克,2B,ELEPHANT
80,6,林威助,DH,ELEPHANT
80,7,王勝偉,3B,ELEPHANT
80,7,許基宏,|(PH),ELEPHANT
80,8,黃鈞聲,C,ELEPHANT
80,8,陳家駒,|(C),ELEPHANT
80,9,林王啟瑋,LF,ELEPHANT
81,1,佩卓,SS,ELEPHANT
81,2,張正偉,RF,ELEPHANT
81,2,許基宏,|(PH),ELEPHANT
81,3,耐克,2B,ELEPHANT
81,4,彭政閔,1B,ELEPHANT
81,5,周思齊,LF,ELEPHANT
81,6,林威助,DH,ELEPHANT
81,7,張志豪,CF,ELEPHANT
81,8,黃鈞聲,C,ELEPHANT
81,9,王勝偉,3B,ELEPHANT
83,1,佩卓,SS,ELEPHANT
83,2,張志豪,CF,ELEPHANT
83,3,耐克,2B,ELEPHANT
83,4,彭政閔,1B,ELEPHANT
83,5,周思齊,LF,ELEPHANT
83,6,林威助,DH,ELEPHANT
83,7,張正偉,RF,ELEPHANT
83,7,許基宏,|(PH),ELEPHANT
83,7,郭健瑜,|(RF),ELEPHANT
83,8,黃鈞聲,C,ELEPHANT
83,9,王勝偉,3B,ELEPHANT
85,1,張正偉,RF,ELEPHANT
85,2,張志豪,CF,ELEPHANT
85,2,郭健瑜,|(PH)|(CF),ELEPHANT
85,3,耐克,2B,ELEPHANT
85,3,許基宏,|(PH),ELEPHANT
85,4,彭政閔,1B,ELEPHANT
85,5,周思齊,LF,ELEPHANT
85,6,林威助,DH,ELEPHANT
85,7,王勝偉,SS(3B),ELEPHANT
85,7,陳江和,|(PH)|(3B),ELEPHANT
85,8,黃鈞聲,C,ELEPHANT
85,8,陳家駒,|(C),ELEPHANT
85,9,黃仕豪,3B,ELEPHANT
85,9,佩卓,|(SS),ELEPHANT
87,1,佩卓,SS,ELEPHANT
87,2,張志豪,CF,ELEPHANT
87,3,耐克,2B,ELEPHANT
87,4,彭政閔,1B,ELEPHANT
87,5,周思齊,RF,ELEPHANT
87,5,張正偉,|(RF),ELEPHANT
87,6,林威助,DH,ELEPHANT
87,6,郭健瑜,|(PR),ELEPHANT
87,7,陳子豪,LF,ELEPHANT
87,8,陳家駒,C,ELEPHANT
87,8,黃鈞聲,|(PH)|(C),ELEPHANT
87,9,王勝偉,3B,ELEPHANT
87,9,許基宏,|(PH),ELEPHANT
87,9,陳江和,|(3B),ELEPHANT
89,1,佩卓,SS,ELEPHANT
89,1,王勝偉,|(SS),ELEPHANT
89,2,張正偉,RF,ELEPHANT
89,3,耐克,2B,ELEPHANT
89,3,黃仕豪,|(3B),ELEPHANT
89,3,林威助,|(PH),ELEPHANT
89,3,陳弘桂,|(PR)|(2B),ELEPHANT
89,4,彭政閔,DH,ELEPHANT
89,5,周思齊,LF,ELEPHANT
89,6,陳子豪,CF,ELEPHANT
89,7,許基宏,1B,ELEPHANT
89,8,黃鈞聲,C,ELEPHANT
89,9,陳江和,3B(2B)(3B),ELEPHANT
92,1,佩卓,SS,ELEPHANT
92,2,張志豪,CF,ELEPHANT
92,2,張正偉,|(PH),ELEPHANT
92,3,耐克,2B,ELEPHANT
92,4,彭政閔,1B,ELEPHANT
92,5,周思齊,RF,ELEPHANT
92,6,陳子豪,LF,ELEPHANT
92,6,林威助,|(PH)|(LF),ELEPHANT
92,7,許基宏,DH,ELEPHANT
92,8,黃鈞聲,C,ELEPHANT
92,8,陳家駒,|(C),ELEPHANT
92,9,王勝偉,3B,ELEPHANT
92,9,陳江和,|(PH)|(3B),ELEPHANT
94,1,佩卓,SS,ELEPHANT
94,2,張正偉,RF,ELEPHANT
94,2,許基宏,|(PH),ELEPHANT
94,3,耐克,2B,ELEPHANT
94,4,彭政閔,1B,ELEPHANT
94,5,周思齊,DH,ELEPHANT
94,6,林威助,LF,ELEPHANT
94,7,張志豪,CF,ELEPHANT
94,8,黃鈞聲,C,ELEPHANT
94,8,陳家駒,|(C),ELEPHANT
94,9,王勝偉,3B,ELEPHANT
94,9,陳子豪,|(PH),ELEPHANT
95,1,張正偉,RF,ELEPHANT
95,1,黃鈞聲,|(C),ELEPHANT
95,2,張志豪,CF,ELEPHANT
95,2,陳鴻文,|(P),ELEPHANT
95,3,耐克,2B,ELEPHANT
95,4,彭政閔,1B(RF),ELEPHANT
95,5,林威助,LF,ELEPHANT
95,5,簡富智,|(PR),ELEPHANT
95,5,黃仕豪,|(3B),ELEPHANT
95,6,許基宏,DH(1B),ELEPHANT
95,7,王勝偉,SS,ELEPHANT
95,8,陳家駒,C,ELEPHANT
95,8,周思齊,|(PH)|(RF)(LF),ELEPHANT
95,9,陳江和,3B,ELEPHANT
95,9,陳子豪,|(PH)|(LF)(CF),ELEPHANT
97,1,張正偉,RF,ELEPHANT
97,2,陳子豪,CF,ELEPHANT
97,3,耐克,2B,ELEPHANT
97,4,彭政閔,1B,ELEPHANT
97,5,周思齊,LF,ELEPHANT
97,6,林威助,DH,ELEPHANT
97,7,王勝偉,SS,ELEPHANT
97,8,陳家駒,C,ELEPHANT
97,9,陳江和,3B,ELEPHANT
97,9,許基宏,|(PH),ELEPHANT
97,9,黃仕豪,|(3B),ELEPHANT
99,1,張正偉,RF,ELEPHANT
99,2,王勝偉,SS,ELEPHANT
99,3,周思齊,LF,ELEPHANT
99,4,彭政閔,1B,ELEPHANT
99,4,簡富智,|(PR),ELEPHANT
99,5,林威助,DH,ELEPHANT
99,6,陳子豪,CF,ELEPHANT
99,7,許基宏,3B,ELEPHANT
99,8,王峻杰,C,ELEPHANT
99,9,陳江和,2B,ELEPHANT
99,9,林王啟瑋,|(PH),ELEPHANT
99,9,陳弘桂,|(2B),ELEPHANT
101,1,張正偉,RF,ELEPHANT
101,1,簡富智,|(RF),ELEPHANT
101,2,陳子豪,CF,ELEPHANT
101,3,耐克,2B,ELEPHANT
101,4,彭政閔,1B,ELEPHANT
101,4,許基宏,|(PH)|(1B),ELEPHANT
101,5,周思齊,LF,ELEPHANT
101,5,林王啟瑋,|(LF),ELEPHANT
101,6,林威助,DH,ELEPHANT
101,7,王勝偉,SS,ELEPHANT
101,8,陳家駒,C,ELEPHANT
101,8,黃鈞聲,|(C),ELEPHANT
101,9,黃仕豪,3B,ELEPHANT
103,1,張正偉,RF,ELEPHANT
103,1,簡富智,|(PR),ELEPHANT
103,2,陳子豪,CF,ELEPHANT
103,3,耐克,2B,ELEPHANT
103,4,彭政閔,1B,ELEPHANT
103,5,周思齊,LF,ELEPHANT
103,6,林威助,DH,ELEPHANT
103,7,王勝偉,SS,ELEPHANT
103,8,黃鈞聲,C,ELEPHANT
103,8,陳家駒,|(PH),ELEPHANT
103,9,黃仕豪,3B,ELEPHANT
103,9,許基宏,|(PH),ELEPHANT
105,1,張正偉,RF,ELEPHANT
105,2,陳子豪,CF,ELEPHANT
105,2,林王啟瑋,|(PH)|(CF)(LF),ELEPHANT
105,3,耐克,2B,ELEPHANT
105,4,彭政閔,1B,ELEPHANT
105,4,簡富智,|(PR)|(CF),ELEPHANT
105,5,周思齊,LF(1B),ELEPHANT
105,6,林威助,DH,ELEPHANT
105,7,王勝偉,SS,ELEPHANT
105,8,黃鈞聲,C,ELEPHANT
105,8,陳家駒,|(C),ELEPHANT
105,9,黃仕豪,3B,ELEPHANT
105,9,許基宏,|(PH),ELEPHANT
105,9,陳江和,|(3B),ELEPHANT
107,1,張正偉,RF,ELEPHANT
107,1,簡富智,|(PH)|(RF),ELEPHANT
107,2,王勝偉,SS,ELEPHANT
107,3,周思齊,DH,ELEPHANT
107,3,林王啟瑋,|(PH),ELEPHANT
107,4,彭政閔,1B,ELEPHANT
107,5,林威助,LF,ELEPHANT
107,6,陳子豪,CF,ELEPHANT
107,7,黃仕豪,3B,ELEPHANT
107,8,陳家駒,C,ELEPHANT
107,9,陳江和,2B,ELEPHANT
109,1,張正偉,RF,ELEPHANT
109,2,王勝偉,SS,ELEPHANT
109,3,周思齊,LF,ELEPHANT
109,4,彭政閔,1B,ELEPHANT
109,5,林威助,DH,ELEPHANT
109,6,陳子豪,CF,ELEPHANT
109,7,黃仕豪,3B,ELEPHANT
109,7,耐克,|(PH)|(2B),ELEPHANT
109,8,陳家駒,C,ELEPHANT
109,8,許基宏,|(PH),ELEPHANT
109,8,簡富智,|(PR),ELEPHANT
109,8,黃鈞聲,|(C),ELEPHANT
109,9,陳江和,2B(3B),ELEPHANT
111,1,張正偉,RF,ELEPHANT
111,2,陳子豪,CF(LF),ELEPHANT
111,3,耐克,2B,ELEPHANT
111,4,彭政閔,1B,ELEPHANT
111,5,林威助,LF,ELEPHANT
111,5,簡富智,|(PH)|(CF),ELEPHANT
111,6,許基宏,DH,ELEPHANT
111,7,王勝偉,SS,ELEPHANT
111,8,黃鈞聲,C,ELEPHANT
111,8,陳弘桂,|(PR),ELEPHANT
111,8,陳家駒,|(C),ELEPHANT
111,9,陳江和,3B,ELEPHANT
113,1,張正偉,RF,ELEPHANT
113,2,陳子豪,CF,ELEPHANT
113,3,耐克,2B,ELEPHANT
113,4,彭政閔,1B,ELEPHANT
113,5,林威助,LF,ELEPHANT
113,6,許基宏,DH,ELEPHANT
113,7,王勝偉,SS,ELEPHANT
113,8,陳家駒,C,ELEPHANT
113,8,黃鈞聲,|(PH)|(C),ELEPHANT
113,9,陳江和,3B,ELEPHANT
113,9,林王啟瑋,|(PH),ELEPHANT
116,1,張正偉,RF,ELEPHANT
116,1,簡富智,|(PH)|(RF),ELEPHANT
116,2,陳子豪,CF,ELEPHANT
116,3,耐克,2B,ELEPHANT
116,4,彭政閔,1B,ELEPHANT
116,4,黃仕豪,|(1B),ELEPHANT
116,5,林威助,LF,ELEPHANT
116,5,陳弘桂,|(PR),ELEPHANT
116,6,許基宏,DH,ELEPHANT
116,7,王勝偉,SS,ELEPHANT
116,7,林王啟瑋,|(PH),ELEPHANT
116,8,陳家駒,C,ELEPHANT
116,8,黃鈞聲,|(C),ELEPHANT
116,9,陳江和,3B,ELEPHANT
118,1,張正偉,RF,ELEPHANT
118,1,簡富智,|(PR)|(RF),ELEPHANT
118,2,陳子豪,CF,ELEPHANT
118,3,耐克,2B,ELEPHANT
118,4,彭政閔,1B,ELEPHANT
118,5,林威助,LF,ELEPHANT
118,6,許基宏,DH,ELEPHANT
118,7,王勝偉,SS,ELEPHANT
118,8,黃鈞聲,C,ELEPHANT
118,9,陳江和,3B,ELEPHANT
120,1,王勝偉,SS,ELEPHANT
120,2,簡富智,RF,ELEPHANT
120,3,耐克,2B,ELEPHANT
120,3,黃仕豪,|(3B),ELEPHANT
120,4,彭政閔,1B,ELEPHANT
120,5,林威助,DH,ELEPHANT
120,6,陳子豪,CF,ELEPHANT
120,7,林王啟瑋,LF,ELEPHANT
120,7,許基宏,|(PH),ELEPHANT
120,7,陳弘桂,|(LF),ELEPHANT
120,8,王峻杰,C,ELEPHANT
120,9,陳江和,3B(2B),ELEPHANT
122,1,張正偉,RF,ELEPHANT
122,2,陳子豪,CF,ELEPHANT
122,3,耐克,2B,ELEPHANT
122,3,許基宏,|(3B),ELEPHANT
122,3,黃仕豪,|(3B),ELEPHANT
122,4,彭政閔,1B,ELEPHANT
122,5,周思齊,LF,ELEPHANT
122,6,林威助,DH,ELEPHANT
122,7,王勝偉,SS,ELEPHANT
122,8,陳家駒,C,ELEPHANT
122,9,陳江和,3B(2B),ELEPHANT
124,1,張正偉,RF,ELEPHANT
124,2,王勝偉,SS,ELEPHANT
124,2,陳偉漢,|(PH)|(SS),ELEPHANT
124,3,周思齊,LF,ELEPHANT
124,3,簡富智,|(PH)|(LF),ELEPHANT
124,4,彭政閔,1B,ELEPHANT
124,5,許基宏,3B,ELEPHANT
124,6,林威助,DH,ELEPHANT
124,7,陳子豪,CF,ELEPHANT
124,8,陳家駒,C,ELEPHANT
